,book_id,book_url,book_title,author_name,ratings,num_of_ratings,date_published,book_shelved,book_genre,num_likes,rating_num_like,weighted_review_score
1095,34563821-disappearing-earth,https://www.goodreads.com/book/show/34563821-disappearing-earth,Disappearing Earth (Hardcover),Julia  Phillips,3.87,"43,474",2019,1361,fiction,6718,26822.0,3.992557308722834
1096,40545956-where-the-forest-meets-the-stars,https://www.goodreads.com/book/show/40545956-where-the-forest-meets-the-stars,Where the Forest Meets the Stars (Hardcover),Glendy Vanderah,4.12,"145,471",2019,1361,fiction,5033,20413.0,4.055831512020664
1097,32075861-the-essex-serpent,https://www.goodreads.com/book/show/32075861-the-essex-serpent,The Essex Serpent (Hardcover),Sarah Perry,3.57,"50,203",2016,1361,fiction,5340,20504.0,3.839700374531835
1098,77270,https://www.goodreads.com/book/show/77270.The_Jungle_Book,The Jungle Book (Paperback),Rudyard Kipling,3.91,"111,284",1894,1359,fiction,1845,7045.0,3.8184281842818426
1099,17800,https://www.goodreads.com/book/show/17800.Dance_Dance_Dance,Dance Dance Dance (The Rat #4),Haruki Murakami,4.05,"73,225",1988,1357,fiction,1913,7835.0,4.095661265028751
1100,140077,https://www.goodreads.com/book/show/140077.Dead_to_the_World,"Dead to the World (Sookie Stackhouse, #4)",Charlaine Harris,4.1,"260,741",2004,1357,fiction,1781,6198.0,3.480067377877597
1101,16286,https://www.goodreads.com/book/show/16286.The_Magus,The Magus (Paperback),John Fowles,4.05,"54,007",1965,1356,fiction,2994,11278.0,3.76686706746827
1102,17262203-maddaddam,https://www.goodreads.com/book/show/17262203-maddaddam,"MaddAddam (MaddAddam, #3)",Margaret Atwood,3.98,"71,941",2013,1353,fiction,2445,8662.0,3.5427402862985686
1103,44436221-interior-chinatown,https://www.goodreads.com/book/show/44436221-interior-chinatown,Interior Chinatown (Hardcover),Charles Yu,4.02,"35,837",2020,1352,fiction,3550,14621.0,4.1185915492957745
1104,366522,https://www.goodreads.com/book/show/366522.P_S_I_Love_You,"P.S. I Love You (P.S. I Love You, #1)",Cecelia Ahern,4.02,"359,523",2004,1351,fiction,1573,4476.0,2.845518118245391
1105,77767,https://www.goodreads.com/book/show/77767.Little_House_on_the_Prairie,"Little House on the Prairie (Little House, #3)",Laura Ingalls Wilder,4.19,"271,931",1935,1350,fiction,1902,6982.0,3.6708727655099893
1106,31173,https://www.goodreads.com/book/show/31173.Villette,Villette (Paperback),Charlotte Brontë,3.77,"64,158",1853,1350,fiction,4982,19761.0,3.9664793255720596
1107,6834410-the-imperfectionists,https://www.goodreads.com/book/show/6834410-the-imperfectionists,The Imperfectionists (Hardcover),Tom Rachman,3.55,"51,531",2010,1350,fiction,1312,4285.0,3.2660060975609757
1108,126232,https://www.goodreads.com/book/show/126232.Jaws,Jaws (Jaws #1),Peter Benchley,3.96,"151,213",1974,1350,fiction,4266,14400.0,3.3755274261603376
1109,25242224-the-story-of-the-lost-child,https://www.goodreads.com/book/show/25242224-the-story-of-the-lost-child,The Story of the Lost Child (The Neapolitan Novels #4),Elena Ferrante,4.41,"98,229",2014,1348,fiction,3561,16307.0,4.579331648413367
1110,16322,https://www.goodreads.com/book/show/16322.The_A_B_C_Murders,"The A.B.C. Murders (Hercule Poirot, #13)",Agatha Christie,4.02,"123,365",1936,1348,fiction,2044,8715.0,4.263698630136986
1111,16130537-the-humans,https://www.goodreads.com/book/show/16130537-the-humans,The Humans (Hardcover),Matt Haig,4.08,"76,807",2013,1347,fiction,4878,21020.0,4.309143091430914
1112,6668467-winter-garden,https://www.goodreads.com/book/show/6668467-winter-garden,Winter Garden (Hardcover),Kristin Hannah,4.2,"168,834",2010,1346,fiction,3660,14547.0,3.974590163934426
1113,36896898-spinning-silver,https://www.goodreads.com/book/show/36896898-spinning-silver,Spinning Silver (Kindle Edition),Naomi Novik,4.2,"97,541",2018,1345,fiction,14639,62247.0,4.252134708654963
1114,33621427-home-fire,https://www.goodreads.com/book/show/33621427-home-fire,Home Fire (Hardcover),Kamila Shamsie,4.05,"51,370",2017,1344,fiction,3179,12271.0,3.8600188738597043
1115,943402,https://www.goodreads.com/book/show/943402.Let_the_Right_One_In,Let the Right One In (Hardcover),John Ajvide Lindqvist,4.02,"102,715",2004,1342,fiction,6671,26284.0,3.9400389746664666
1116,23359964-one-plus-one,https://www.goodreads.com/book/show/23359964-one-plus-one,One Plus One (Paperback),Jojo Moyes,3.95,"159,662",2014,1342,fiction,2499,10380.0,4.153661464585834
1117,60792,https://www.goodreads.com/book/show/60792.The_Accidental_Tourist,The Accidental Tourist (Paperback),Anne Tyler,3.89,"102,792",1985,1341,fiction,1285,4800.0,3.735408560311284
1118,22284,https://www.goodreads.com/book/show/22284.Diary,Diary (Paperback),Chuck Palahniuk,3.64,"81,743",2003,1340,fiction,758,2608.0,3.440633245382586
1119,248483,https://www.goodreads.com/book/show/248483.Austenland,"Austenland (Austenland, #1)",Shannon Hale,3.55,"88,118",2007,1340,fiction,1557,4905.0,3.1502890173410405
1120,40605329-the-mysterious-benedict-society,https://www.goodreads.com/book/show/40605329-the-mysterious-benedict-society,"The Mysterious Benedict Society (The Mysterious Benedict Society, #1)",Trenton Lee Stewart,4.18,"138,098",2007,1338,fiction,2169,8875.0,4.0917473490087595
1121,5191,https://www.goodreads.com/book/show/5191.The_Pilot_s_Wife,The Pilot's Wife (Paperback),Anita Shreve,3.54,"95,216",1998,1336,fiction,807,2882.0,3.5712515489467163
1122,51541496-luster,https://www.goodreads.com/book/show/51541496-luster,Luster (Hardcover),Raven Leilani,3.6,"56,287",2020,1335,fiction,8018,29585.0,3.6898228984784236
1123,32075853-erotic-stories-for-punjabi-widows,https://www.goodreads.com/book/show/32075853-erotic-stories-for-punjabi-widows,Erotic Stories for Punjabi Widows (Hardcover),Balli Kaur Jaswal,3.92,"72,804",2017,1335,fiction,2738,10922.0,3.9890430971512054
1124,15769,https://www.goodreads.com/book/show/15769.The_Bourne_Supremacy,"The Bourne Supremacy (Jason Bourne, #2)",Robert Ludlum,4.09,"181,242",1986,1335,fiction,409,1677.0,4.100244498777506
1125,14376,https://www.goodreads.com/book/show/14376.Einstein_s_Dreams,Einstein's Dreams (Paperback),Alan Lightman,4.07,"37,150",1992,1335,fiction,1875,7094.0,3.7834666666666665
1126,13145,https://www.goodreads.com/book/show/13145.Along_Came_a_Spider,"Along Came a Spider (Alex Cross, #1)",James Patterson,4.11,"425,417",1993,1335,fiction,1895,6976.0,3.6812664907651715
1127,34189556-the-wife-between-us,https://www.goodreads.com/book/show/34189556-the-wife-between-us,The Wife Between Us (Hardcover),Greer Hendricks,3.85,"272,459",2018,1334,fiction,12965,45355.0,3.498264558426533
1128,21965107-the-children-act,https://www.goodreads.com/book/show/21965107-the-children-act,The Children Act (Hardcover),Ian McEwan,3.7,"74,023",2014,1334,fiction,4638,17416.0,3.755066839154808
1129,540020,https://www.goodreads.com/book/show/540020.The_Day_of_the_Jackal,The Day of the Jackal (Mass Market Paperback),Frederick Forsyth,4.24,"134,090",1971,1332,fiction,1299,5280.0,4.064665127020786
1130,179780,https://www.goodreads.com/book/show/179780.The_Exorcist,The Exorcist (Mass Market Paperback),William Peter Blatty,4.19,"197,761",1971,1331,fiction,4638,20398.0,4.3980163863734365
1131,5960325-shanghai-girls,https://www.goodreads.com/book/show/5960325-shanghai-girls,Shanghai Girls (Shanghai Girls #1),Lisa See,3.88,"152,067",2009,1328,fiction,1189,4141.0,3.4827586206896552
1132,10929,https://www.goodreads.com/book/show/10929.For_One_More_Day,For One More Day (Hardcover),Mitch Albom,4.08,"137,788",2006,1327,fiction,1228,5316.0,4.328990228013029
1133,9317452-rivers-of-london,https://www.goodreads.com/book/show/9317452-rivers-of-london,"Rivers of London (Rivers of London, #1)",Ben Aaronovitch,3.85,"114,066",2011,1326,fiction,4183,17466.0,4.175472149175233
1134,26032825-the-cruel-prince,https://www.goodreads.com/book/show/26032825-the-cruel-prince,"The Cruel Prince (The Folk of the Air, #1)",Holly Black,4.09,"454,650",2018,1325,fiction,23290,87054.0,3.737827393731215
1135,32669,https://www.goodreads.com/book/show/32669.Clear_and_Present_Danger,"Clear and Present Danger (Jack Ryan, #5; Jack Ryan Universe, #6)",Tom Clancy,4.12,"135,873",1989,1324,fiction,489,1946.0,3.9795501022494886
1136,30528544,https://www.goodreads.com/book/show/30528544,العصبي (Paperback),أحمد جمال الدين رمضان,4.55,"2,268",2016,1323,fiction,1234,5993.0,4.856564019448946
1137,1278752,https://www.goodreads.com/book/show/1278752.The_House_at_Riverton,The House at Riverton (Paperback),Kate Morton,3.93,"113,611",2006,1322,fiction,1744,6310.0,3.618119266055046
1138,6862,https://www.goodreads.com/book/show/6862.Amsterdam,Amsterdam (Paperback),Ian McEwan,3.44,"46,953",1998,1322,fiction,1762,5831.0,3.3093076049943244
1139,581811,https://www.goodreads.com/book/show/581811.Valley_of_the_Dolls,Valley of the Dolls (Paperback),Jacqueline Susann,3.78,"54,255",1966,1321,fiction,2158,8189.0,3.7947173308619093
1140,16101128-the-5th-wave,https://www.goodreads.com/book/show/16101128-the-5th-wave,"The 5th Wave (The 5th Wave, #1)",Rick Yancey,4.02,"427,679",2013,1319,fiction,12810,47602.0,3.7160031225604997
1141,357,https://www.goodreads.com/book/show/357.The_Long_Dark_Tea_Time_of_the_Soul,"The Long Dark Tea-Time of the Soul (Dirk Gently, #2)",Douglas Adams,4.02,"87,089",1988,1319,fiction,739,2886.0,3.905277401894452
1142,243705,https://www.goodreads.com/book/show/243705.The_Collector,The Collector (Paperback),John Fowles,3.99,"65,340",1963,1316,fiction,3400,13723.0,4.036176470588235
1143,20893314-a-brief-history-of-seven-killings,https://www.goodreads.com/book/show/20893314-a-brief-history-of-seven-killings,A Brief History of Seven Killings (Hardcover),Marlon James,3.89,"30,361",2014,1315,fiction,4138,17583.0,4.249154180763654
1144,13624688-the-time-keeper,https://www.goodreads.com/book/show/13624688-the-time-keeper,The Time Keeper (Hardcover),Mitch Albom,3.87,"102,020",2012,1315,fiction,1531,5093.0,3.326583932070542
1145,703292,https://www.goodreads.com/book/show/703292.The_Witch_of_Blackbird_Pond,The Witch of Blackbird Pond (Paperback),Elizabeth George Speare,3.98,"147,311",1958,1314,fiction,2256,10155.0,4.5013297872340425
1146,24128,https://www.goodreads.com/book/show/24128.The_Merchant_of_Venice,The Merchant of Venice (Paperback),William Shakespeare,3.79,"169,492",1596,1313,fiction,2253,9255.0,4.107856191744341
1147,34897,https://www.goodreads.com/book/show/34897.The_Dragon_Reborn,"The Dragon Reborn (The Wheel of Time, #3)",Robert Jordan,4.25,"236,683",1991,1311,fiction,3233,12682.0,3.922672440457779
1148,16331,https://www.goodreads.com/book/show/16331.Murder_at_the_Vicarage,"Murder at the Vicarage (Miss Marple, #1)",Agatha Christie,4.06,"164,925",1930,1309,fiction,2859,11262.0,3.9391395592864638
1149,6400090-the-last-song,https://www.goodreads.com/book/show/6400090-the-last-song,The Last Song (Hardcover),Nicholas Sparks,4.15,"528,164",2008,1309,fiction,1200,5135.0,4.279166666666667
1150,52258,https://www.goodreads.com/book/show/52258.The_Price_of_Salt,The Price of Salt (Paperback),Patricia Highsmith,3.99,"51,811",1952,1308,fiction,3383,13773.0,4.071238545669524
1151,373755,https://www.goodreads.com/book/show/373755.Absalom_Absalom_,"Absalom, Absalom! (Paperback)",William Faulkner,3.97,"40,544",1936,1308,fiction,2404,10815.0,4.498752079866889
1152,14250,https://www.goodreads.com/book/show/14250.Pigs_in_Heaven,Pigs in Heaven (Paperback),Barbara Kingsolver,3.95,"60,201",1993,1308,fiction,453,1809.0,3.993377483443709
1153,38255337-one-day-in-december,https://www.goodreads.com/book/show/38255337-one-day-in-december,One Day in December (Paperback),Josie Silver,3.91,"203,396",2018,1307,fiction,9329,32499.0,3.483653124665023
1154,21348,https://www.goodreads.com/book/show/21348.Aesop_s_Fables,Aesop's Fables (Paperback),Aesop,4.05,"120,730",-560,1305,fiction,1252,4978.0,3.976038338658147
1155,5695,https://www.goodreads.com/book/show/5695.Demons,Demons (Paperback),Fyodor Dostoevsky,4.29,"41,732",1872,1305,fiction,3025,13251.0,4.3804958677685955
1156,42283287-lethal-white,https://www.goodreads.com/book/show/42283287-lethal-white,"Lethal White (Cormoran Strike, #4)",Robert Galbraith,4.2,"142,649",2018,1305,fiction,6605,20713.0,3.1359576078728235
1157,40611069-slade-house,https://www.goodreads.com/book/show/40611069-slade-house,Slade House (Kindle Edition),David Mitchell,3.81,"56,218",2015,1304,fiction,3196,11886.0,3.719023779724656
1158,38355410-elevation,https://www.goodreads.com/book/show/38355410-elevation,Elevation (Hardcover),Stephen King,3.67,"95,885",2018,1302,fiction,5912,18769.0,3.1747293640054126
1159,34467031-manhattan-beach,https://www.goodreads.com/book/show/34467031-manhattan-beach,Manhattan Beach (Hardcover),Jennifer Egan,3.62,"78,880",2017,1302,fiction,3945,10863.0,2.75361216730038
1160,6482837-before-i-fall,https://www.goodreads.com/book/show/6482837-before-i-fall,Before I Fall (Paperback),Lauren Oliver,3.89,"321,738",2010,1302,fiction,6296,24022.0,3.815438373570521
1161,12930,https://www.goodreads.com/book/show/12930.Messenger,Messenger (Paperback),Lois Lowry,3.91,"125,571",2004,1302,fiction,1050,3307.0,3.1495238095238096
1162,11614718-delirium,https://www.goodreads.com/book/show/11614718-delirium,"Delirium (Delirium, #1)",Lauren Oliver,3.96,"447,560",2011,1301,fiction,4522,14165.0,3.1324635117204775
1163,307791,https://www.goodreads.com/book/show/307791.The_City_of_Ember,"The City of Ember (Book of Ember, #1)",Jeanne DuPrau,3.87,"266,604",2003,1300,fiction,1548,6498.0,4.1976744186046515
1164,4268,https://www.goodreads.com/book/show/4268.How_to_Be_Good,How to Be Good (Paperback),Nick Hornby,3.23,"56,631",2001,1300,fiction,658,1950.0,2.9635258358662613
1165,10909,https://www.goodreads.com/book/show/10909.The_Tenth_Circle,The Tenth Circle (Paperback),Jodi Picoult,3.51,"124,805",2006,1300,fiction,946,2756.0,2.9133192389006344
1166,18812405-the-good-girl,https://www.goodreads.com/book/show/18812405-the-good-girl,The Good Girl (Hardcover),Mary Kubica,3.82,"215,686",2014,1297,fiction,4715,13196.0,2.7987274655355248
1167,93,https://www.goodreads.com/book/show/93.Heidi,Heidi (Paperback),Johanna Spyri,4.0,"182,877",1880,1296,fiction,2096,9201.0,4.389790076335878
1168,11768,https://www.goodreads.com/book/show/11768.The_Hotel_New_Hampshire,The Hotel New Hampshire (Paperback),John Irving,3.91,"60,715",1981,1296,fiction,1070,3932.0,3.674766355140187
1169,92364,https://www.goodreads.com/book/show/92364.Eye_of_the_Needle,Eye of the Needle (Paperback),Ken Follett,4.18,"145,989",1978,1296,fiction,1517,6245.0,4.116677653263019
1170,682804,https://www.goodreads.com/book/show/682804.The_Killer_Angels,"The Killer Angels (The Civil War Trilogy, #2)",Michael Shaara,4.31,"80,412",1974,1296,fiction,1470,6729.0,4.577551020408163
1171,59344312-verity,https://www.goodreads.com/book/show/59344312-verity,Verity (ebook),Colleen Hoover,4.37,"375,941",2018,1294,fiction,26294,98001.0,3.7271240587206207
1172,31196,https://www.goodreads.com/book/show/31196.The_Razor_s_Edge,The Razor's Edge (Paperback),W. Somerset Maugham,4.19,"39,693",1944,1294,fiction,2748,12308.0,4.478893740902475
1173,10567,https://www.goodreads.com/book/show/10567.Cell,Cell (Mass Market Paperback),Stephen King,3.66,"207,535",2006,1292,fiction,2390,8033.0,3.3610878661087864
1174,95186,https://www.goodreads.com/book/show/95186.The_Inheritance_of_Loss,The Inheritance of Loss (Paperback),Kiran Desai,3.44,"49,459",2005,1292,fiction,1581,5291.0,3.3466160657811512
1175,13262783-every-day,https://www.goodreads.com/book/show/13262783-every-day,"Every Day (Every Day, #1)",David Levithan,3.92,"214,395",2012,1291,fiction,5773,18245.0,3.1604018707777586
1176,13330761-the-dog-stars,https://www.goodreads.com/book/show/13330761-the-dog-stars,The Dog Stars (Hardcover),Peter Heller,3.94,"56,150",2012,1291,fiction,3205,11504.0,3.5893915756630266
1177,5357,https://www.goodreads.com/book/show/5357.Skipping_Christmas,Skipping Christmas (Paperback),John Grisham,3.51,"62,965",2001,1291,fiction,1435,4802.0,3.346341463414634
1178,22917,https://www.goodreads.com/book/show/22917.The_Complete_Grimm_s_Fairy_Tales,The Complete Grimm's Fairy Tales (Paperback),Jacob Grimm,4.27,"153,373",1812,1290,fiction,1152,4513.0,3.9175347222222223
1179,57891,https://www.goodreads.com/book/show/57891.Battle_Royale,Battle Royale (Paperback),Koushun Takami,4.17,"71,037",1999,1290,fiction,3205,13554.0,4.2290171606864275
1180,150037,https://www.goodreads.com/book/show/150037.The_Vile_Village,"The Vile Village (A Series of Unfortunate Events, #7)",Lemony Snicket,3.96,"127,630",2001,1289,fiction,1284,4756.0,3.70404984423676
1181,54985743-people-we-meet-on-vacation,https://www.goodreads.com/book/show/54985743-people-we-meet-on-vacation,People We Meet on Vacation (Paperback),Emily Henry,4.1,"237,629",2021,1288,fiction,19846,69562.0,3.5050891867378815
1182,54985743-people-we-meet-on-vacation,https://www.goodreads.com/book/show/54985743-people-we-meet-on-vacation,People We Meet on Vacation (Paperback),Emily Henry,4.1,"237,629",2021,1288,fiction,19846,69562.0,3.5050891867378815
1183,14061955-siege-and-storm,https://www.goodreads.com/book/show/14061955-siege-and-storm,"Siege and Storm (The Shadow and Bone Trilogy, #2)",Leigh Bardugo,3.88,"395,380",2013,1288,fiction,22190,74554.0,3.3598017124831006
1184,25614492-salt-to-the-sea,https://www.goodreads.com/book/show/25614492-salt-to-the-sea,Salt to the Sea (Hardcover),Ruta Sepetys,4.33,"154,686",2016,1286,fiction,12752,54767.0,4.294777289836889
1185,2845024-anathem,https://www.goodreads.com/book/show/2845024-anathem,Anathem (Hardcover),Neal Stephenson,4.14,"70,728",2008,1286,fiction,3195,9711.0,3.03943661971831
1186,112537,https://www.goodreads.com/book/show/112537.Rendezvous_with_Rama,"Rendezvous with Rama (Rama, #1)",Arthur C. Clarke,4.11,"145,719",1973,1285,fiction,2675,10424.0,3.896822429906542
1187,31817749-the-stone-sky,https://www.goodreads.com/book/show/31817749-the-stone-sky,"The Stone Sky (The Broken Earth, #3)",N.K. Jemisin,4.3,"100,820",2017,1283,fiction,5479,24058.0,4.390947253148385
1188,34504,https://www.goodreads.com/book/show/34504.Wyrd_Sisters,"Wyrd Sisters (Discworld, #6; Witches #2)",Terry Pratchett,4.11,"105,269",1988,1283,fiction,1673,6730.0,4.022713687985655
1189,78983,https://www.goodreads.com/book/show/78983.Kane_Abel,"Kane & Abel (Kane & Abel, #1)",Jeffrey Archer,4.3,"109,769",1971,1282,fiction,1116,4490.0,4.023297491039426
